NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,visibility_type,modifier_type,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,is_smelly
13.0,23.0,1.0,18,14.0,8.0,22.0,5,17.0,10.0,1,112,87,14.0,24.0,26.0,25.0,9.0,17,7,11.0,17,13.0,13.0,6.0,10,15.0,84,19,17.0,16.0,16.0,13,12,117,11.0,14.0,25.0,10.0,16.0,17.0,false
8.0,12.0,4.0,11,10.0,12.0,15.0,10,4.0,5.0,1,70,43,22.0,13.0,11.0,11.0,16.0,0,5,1.0,18,25.0,8.0,3.0,33,19.0,109,35,16.0,5.0,16.0,17,16,127,1.0,24.0,2.0,0.0,8.0,23.0,true
0.0,14.0,20.0,28,5.0,13.0,0.0,11,9.0,11.0,2,74,70,10.0,12.0,7.0,9.0,25.0,8,10,26.0,6,13.0,16.0,13.0,17,3.0,18,0,3.0,1.0,6.0,9,30,109,9.0,2.0,18.0,14.0,12.0,7.0,false
13.0,4.0,6.0,6,9.0,16.0,9.0,30,23.0,17.0,1,18,11,2.0,25.0,2.0,24.0,23.0,5,0,3.0,2,7.0,4.0,11.0,18,1.0,102,29,26.0,3.0,24.0,4,12,93,17.0,15.0,9.0,1.0,1.0,25.0,false
3.0,11.0,19.0,4,21.0,24.0,4.0,18,16.0,21.0,2,63,110,0.0,3.0,12.0,21.0,22.0,2,7,13.0,7,11.0,6.0,12.0,4,6.0,75,22,17.0,12.0,15.0,31,1,113,14.0,24.0,4.0,4.0,11.0,23.0,true
13.0,5.0,17.0,1,22.0,20.0,21.0,6,26.0,21.0,1,121,147,6.0,22.0,16.0,22.0,4.0,3,3,15.0,4,5.0,22.0,20.0,6,0.0,128,29,20.0,8.0,13.0,6,32,123,23.0,16.0,11.0,23.0,13.0,21.0,false
0.0,3.0,19.0,29,0.0,16.0,9.0,19,2.0,16.0,3,83,11,12.0,21.0,24.0,19.0,7.0,17,2,20.0,6,6.0,18.0,17.0,19,8.0,113,11,16.0,0.0,19.0,1,2,120,21.0,16.0,24.0,25.0,0.0,3.0,false
17.0,9.0,4.0,18,2.0,24.0,9.0,5,24.0,19.0,2,83,29,3.0,17.0,22.0,13.0,21.0,4,7,26.0,9,23.0,3.0,22.0,25,7.0,71,34,23.0,17.0,9.0,8,35,97,4.0,15.0,1.0,25.0,22.0,7.0,true
26.0,14.0,10.0,16,6.0,5.0,19.0,10,22.0,19.0,1,114,121,5.0,23.0,6.0,17.0,0.0,3,8,22.0,12,11.0,1.0,14.0,29,7.0,53,11,10.0,23.0,7.0,9,7,101,7.0,22.0,10.0,2.0,19.0,13.0,false
17.0,22.0,17.0,7,21.0,11.0,14.0,21,24.0,9.0,2,50,28,15.0,15.0,24.0,17.0,15.0,3,8,0.0,12,12.0,18.0,17.0,11,2.0,15,10,13.0,2.0,8.0,1,2,102,24.0,5.0,22.0,21.0,15.0,1.0,false
6.0,11.0,6.0,17,9.0,18.0,11.0,0,12.0,26.0,3,25,122,17.0,15.0,3.0,22.0,2.0,4,4,7.0,10,2.0,21.0,23.0,10,17.0,119,26,15.0,19.0,11.0,24,12,66,17.0,7.0,4.0,6.0,5.0,18.0,false
11.0,7.0,21.0,6,24.0,22.0,15.0,9,13.0,10.0,1,18,39,5.0,3.0,19.0,6.0,23.0,19,8,13.0,2,16.0,3.0,4.0,29,25.0,3,33,1.0,25.0,10.0,24,36,1,9.0,14.0,26.0,26.0,25.0,8.0,false
15.0,10.0,22.0,14,19.0,2.0,2.0,18,1.0,7.0,0,121,84,9.0,19.0,8.0,6.0,10.0,6,8,4.0,4,1.0,18.0,2.0,19,19.0,81,17,21.0,3.0,12.0,20,19,92,25.0,17.0,13.0,16.0,22.0,18.0,false
3.0,21.0,11.0,27,20.0,19.0,3.0,1,22.0,5.0,1,97,73,26.0,1.0,0.0,2.0,5.0,1,3,10.0,1,14.0,16.0,7.0,13,7.0,46,23,17.0,2.0,8.0,26,4,58,9.0,8.0,12.0,12.0,5.0,11.0,false
9.0,9.0,15.0,28,26.0,14.0,6.0,16,26.0,6.0,3,39,63,1.0,26.0,24.0,6.0,10.0,2,7,25.0,16,10.0,0.0,12.0,2,3.0,93,31,24.0,10.0,23.0,22,13,9,18.0,12.0,24.0,6.0,17.0,15.0,false
0.0,5.0,11.0,30,20.0,15.0,26.0,32,13.0,22.0,2,27,131,20.0,2.0,13.0,26.0,25.0,4,3,7.0,7,15.0,26.0,21.0,13,11.0,140,26,17.0,16.0,15.0,8,0,9,13.0,3.0,5.0,8.0,2.0,11.0,true
13.0,12.0,23.0,2,3.0,23.0,22.0,17,8.0,26.0,3,47,16,10.0,3.0,15.0,4.0,16.0,19,9,23.0,2,23.0,18.0,14.0,34,14.0,80,25,18.0,24.0,13.0,3,27,64,6.0,16.0,9.0,3.0,26.0,0.0,true
2.0,12.0,0.0,2,22.0,3.0,7.0,21,1.0,24.0,2,79,4,16.0,11.0,0.0,9.0,11.0,18,1,19.0,14,13.0,20.0,5.0,36,25.0,64,22,14.0,0.0,24.0,0,28,114,8.0,13.0,6.0,7.0,9.0,7.0,false
2.0,22.0,11.0,4,16.0,17.0,15.0,14,21.0,25.0,1,61,10,25.0,19.0,23.0,23.0,18.0,14,4,11.0,10,12.0,7.0,0.0,16,25.0,95,13,14.0,7.0,16.0,25,14,109,14.0,14.0,3.0,11.0,2.0,2.0,true
25.0,10.0,8.0,27,21.0,4.0,9.0,31,4.0,6.0,3,16,88,3.0,26.0,11.0,4.0,19.0,15,4,9.0,2,2.0,8.0,15.0,28,7.0,74,7,9.0,20.0,2.0,35,0,116,3.0,13.0,24.0,2.0,21.0,11.0,true
20.0,25.0,24.0,13,10.0,4.0,3.0,8,18.0,10.0,0,93,29,9.0,21.0,23.0,21.0,11.0,5,1,5.0,6,11.0,8.0,18.0,9,2.0,6,7,5.0,20.0,4.0,7,18,40,8.0,18.0,2.0,24.0,17.0,0.0,false
26.0,15.0,2.0,12,21.0,6.0,11.0,27,13.0,21.0,2,113,49,16.0,1.0,6.0,10.0,20.0,4,11,7.0,20,1.0,18.0,6.0,11,19.0,95,17,11.0,1.0,26.0,25,9,87,15.0,7.0,10.0,20.0,23.0,18.0,false
24.0,0.0,15.0,29,7.0,12.0,15.0,7,6.0,1.0,3,42,144,14.0,15.0,4.0,25.0,23.0,9,6,6.0,4,14.0,6.0,12.0,25,19.0,143,25,9.0,24.0,11.0,20,11,55,14.0,9.0,17.0,5.0,18.0,23.0,false
11.0,1.0,9.0,26,22.0,13.0,17.0,26,23.0,15.0,0,28,5,18.0,22.0,20.0,4.0,19.0,6,6,9.0,20,13.0,18.0,10.0,30,20.0,77,10,5.0,3.0,25.0,29,4,30,22.0,12.0,15.0,24.0,18.0,21.0,false
25.0,5.0,21.0,33,11.0,24.0,9.0,9,8.0,2.0,2,79,90,4.0,25.0,10.0,22.0,5.0,4,0,4.0,16,9.0,1.0,5.0,28,21.0,96,18,10.0,25.0,11.0,7,17,105,14.0,15.0,18.0,12.0,14.0,0.0,false
26.0,5.0,3.0,16,10.0,9.0,19.0,14,0.0,19.0,1,94,87,26.0,1.0,8.0,17.0,8.0,6,10,5.0,7,3.0,17.0,22.0,18,12.0,20,17,6.0,15.0,18.0,18,2,40,17.0,20.0,8.0,21.0,10.0,11.0,false
8.0,14.0,23.0,0,15.0,13.0,18.0,14,19.0,21.0,0,111,35,26.0,3.0,19.0,16.0,10.0,18,8,16.0,5,22.0,18.0,18.0,36,13.0,146,23,25.0,19.0,14.0,0,31,122,20.0,5.0,18.0,1.0,7.0,2.0,true
17.0,7.0,1.0,18,13.0,16.0,2.0,35,14.0,7.0,0,121,74,14.0,19.0,24.0,2.0,23.0,1,11,1.0,13,18.0,15.0,8.0,4,2.0,98,19,25.0,2.0,1.0,14,1,102,0.0,4.0,23.0,16.0,10.0,14.0,false
9.0,8.0,15.0,23,20.0,17.0,4.0,0,6.0,25.0,0,2,23,12.0,3.0,25.0,0.0,3.0,15,2,1.0,0,10.0,3.0,10.0,11,26.0,27,32,10.0,18.0,15.0,31,32,109,8.0,18.0,9.0,23.0,25.0,22.0,false
14.0,11.0,13.0,31,24.0,11.0,19.0,19,24.0,26.0,1,8,48,5.0,10.0,24.0,21.0,21.0,13,2,11.0,2,13.0,11.0,20.0,33,24.0,113,1,3.0,2.0,22.0,30,1,35,3.0,10.0,3.0,24.0,15.0,18.0,false
22.0,3.0,14.0,21,7.0,25.0,7.0,7,21.0,3.0,1,121,96,9.0,5.0,17.0,24.0,20.0,10,4,11.0,18,11.0,16.0,14.0,25,14.0,13,0,0.0,12.0,23.0,26,1,129,14.0,25.0,25.0,19.0,13.0,10.0,false
26.0,11.0,5.0,34,14.0,0.0,3.0,25,8.0,17.0,1,66,96,1.0,13.0,6.0,12.0,3.0,10,9,1.0,6,13.0,17.0,19.0,27,0.0,114,19,14.0,7.0,17.0,35,12,82,11.0,20.0,12.0,16.0,26.0,17.0,false
7.0,4.0,11.0,17,3.0,13.0,18.0,34,19.0,2.0,3,77,65,22.0,10.0,5.0,23.0,0.0,0,0,14.0,0,11.0,8.0,17.0,23,22.0,118,14,10.0,12.0,16.0,0,35,21,20.0,5.0,2.0,14.0,11.0,12.0,true
21.0,20.0,11.0,19,6.0,2.0,5.0,0,21.0,6.0,1,101,129,2.0,7.0,16.0,2.0,15.0,6,9,6.0,16,19.0,20.0,1.0,2,4.0,33,1,18.0,8.0,24.0,17,14,109,6.0,11.0,14.0,3.0,18.0,12.0,false
12.0,9.0,10.0,3,22.0,6.0,24.0,13,26.0,4.0,3,119,129,24.0,24.0,4.0,14.0,1.0,9,5,1.0,12,17.0,13.0,0.0,25,23.0,81,7,8.0,24.0,24.0,30,36,33,23.0,4.0,22.0,12.0,10.0,15.0,false
23.0,24.0,5.0,4,7.0,5.0,23.0,5,8.0,8.0,2,93,21,18.0,14.0,13.0,4.0,5.0,5,5,16.0,8,9.0,14.0,11.0,13,6.0,66,14,3.0,8.0,1.0,24,29,33,15.0,13.0,26.0,7.0,5.0,4.0,false
0.0,7.0,21.0,16,24.0,12.0,0.0,12,5.0,22.0,2,16,65,14.0,14.0,23.0,22.0,1.0,9,4,9.0,3,7.0,0.0,20.0,12,22.0,95,21,15.0,7.0,1.0,36,15,18,6.0,3.0,6.0,3.0,2.0,9.0,false
10.0,0.0,15.0,9,4.0,25.0,6.0,17,22.0,22.0,2,118,112,2.0,25.0,7.0,17.0,25.0,9,7,8.0,14,22.0,20.0,4.0,12,3.0,99,34,0.0,9.0,26.0,31,25,54,24.0,16.0,20.0,22.0,3.0,6.0,false
9.0,2.0,5.0,10,17.0,15.0,9.0,20,0.0,19.0,3,67,3,20.0,16.0,13.0,4.0,5.0,10,7,23.0,12,8.0,3.0,25.0,29,11.0,110,27,22.0,25.0,21.0,5,35,70,1.0,14.0,8.0,0.0,2.0,2.0,true
18.0,12.0,1.0,5,24.0,8.0,1.0,24,22.0,8.0,0,49,134,25.0,7.0,5.0,3.0,2.0,17,10,6.0,15,18.0,21.0,22.0,2,17.0,3,35,15.0,9.0,8.0,8,11,135,5.0,16.0,25.0,14.0,15.0,15.0,false
14.0,1.0,12.0,13,9.0,9.0,1.0,36,21.0,11.0,3,34,19,19.0,1.0,1.0,4.0,14.0,0,11,17.0,13,7.0,10.0,15.0,16,18.0,80,16,15.0,23.0,22.0,25,25,31,21.0,10.0,21.0,21.0,0.0,25.0,false
25.0,17.0,7.0,2,7.0,7.0,3.0,1,18.0,3.0,1,63,90,15.0,6.0,23.0,24.0,3.0,6,0,1.0,4,0.0,14.0,21.0,11,25.0,44,29,12.0,1.0,10.0,14,13,35,4.0,3.0,23.0,14.0,0.0,8.0,false
26.0,19.0,2.0,11,6.0,15.0,5.0,36,20.0,20.0,3,78,42,24.0,26.0,16.0,5.0,19.0,13,7,25.0,15,15.0,12.0,2.0,3,11.0,19,36,15.0,13.0,21.0,0,17,29,18.0,11.0,0.0,16.0,14.0,11.0,false
16.0,7.0,16.0,7,12.0,0.0,5.0,2,5.0,21.0,3,132,97,16.0,23.0,0.0,17.0,9.0,5,0,5.0,18,13.0,10.0,22.0,7,12.0,12,15,3.0,13.0,22.0,15,28,98,19.0,10.0,6.0,26.0,23.0,9.0,false
13.0,5.0,14.0,5,21.0,5.0,26.0,33,19.0,16.0,0,37,45,21.0,21.0,12.0,13.0,10.0,13,3,22.0,1,17.0,25.0,25.0,2,1.0,125,20,16.0,25.0,16.0,5,17,20,0.0,26.0,7.0,2.0,25.0,2.0,false
9.0,9.0,17.0,9,15.0,1.0,25.0,25,13.0,1.0,3,127,109,2.0,9.0,3.0,8.0,3.0,7,8,11.0,16,0.0,14.0,17.0,32,4.0,120,22,15.0,9.0,11.0,11,5,70,1.0,4.0,12.0,6.0,10.0,0.0,false
13.0,16.0,26.0,15,12.0,26.0,9.0,19,2.0,12.0,2,116,55,22.0,19.0,18.0,1.0,25.0,15,11,20.0,3,7.0,12.0,26.0,6,19.0,88,1,7.0,9.0,16.0,31,5,115,7.0,2.0,20.0,16.0,10.0,19.0,true
3.0,16.0,8.0,6,18.0,23.0,4.0,8,2.0,13.0,3,60,25,19.0,3.0,19.0,3.0,10.0,0,0,20.0,10,1.0,17.0,21.0,33,3.0,74,12,1.0,23.0,2.0,23,3,23,21.0,12.0,5.0,18.0,0.0,16.0,false
6.0,9.0,22.0,20,25.0,7.0,3.0,26,11.0,23.0,1,127,124,18.0,18.0,15.0,24.0,15.0,18,11,4.0,3,10.0,11.0,26.0,27,2.0,30,14,18.0,5.0,25.0,30,2,2,23.0,13.0,23.0,7.0,15.0,26.0,false
18.0,25.0,18.0,34,11.0,21.0,5.0,3,20.0,24.0,0,59,58,18.0,5.0,1.0,9.0,21.0,12,11,17.0,1,11.0,15.0,24.0,1,6.0,88,36,1.0,16.0,25.0,25,2,20,15.0,8.0,25.0,16.0,10.0,20.0,true
22.0,13.0,4.0,6,24.0,11.0,9.0,34,18.0,11.0,1,72,144,18.0,24.0,26.0,10.0,3.0,9,3,19.0,3,18.0,19.0,5.0,21,18.0,19,27,20.0,9.0,26.0,33,30,22,15.0,0.0,21.0,6.0,11.0,8.0,false
4.0,9.0,11.0,24,23.0,18.0,0.0,16,2.0,18.0,3,15,77,3.0,24.0,1.0,20.0,20.0,8,6,10.0,8,0.0,10.0,5.0,9,17.0,45,16,5.0,5.0,16.0,9,23,86,11.0,17.0,23.0,1.0,1.0,4.0,false
7.0,21.0,18.0,10,19.0,1.0,16.0,28,17.0,19.0,2,21,46,6.0,5.0,21.0,18.0,16.0,13,10,9.0,18,20.0,0.0,24.0,34,25.0,72,28,10.0,10.0,11.0,17,30,90,3.0,1.0,5.0,20.0,4.0,14.0,false
4.0,0.0,24.0,10,2.0,12.0,3.0,34,25.0,12.0,1,135,15,23.0,9.0,12.0,21.0,20.0,11,2,4.0,8,19.0,6.0,0.0,3,19.0,148,23,24.0,4.0,24.0,12,32,101,8.0,10.0,19.0,17.0,19.0,2.0,true
5.0,17.0,0.0,20,12.0,17.0,14.0,21,25.0,15.0,1,95,66,5.0,11.0,13.0,12.0,8.0,11,8,8.0,2,16.0,6.0,7.0,1,26.0,64,14,20.0,22.0,11.0,32,22,63,8.0,22.0,22.0,17.0,18.0,20.0,false
1.0,17.0,2.0,34,15.0,2.0,21.0,11,6.0,0.0,2,4,73,4.0,15.0,16.0,10.0,3.0,4,5,19.0,11,22.0,23.0,1.0,6,2.0,50,33,26.0,3.0,24.0,14,20,141,15.0,21.0,0.0,25.0,21.0,0.0,true
6.0,0.0,18.0,8,4.0,6.0,11.0,27,9.0,26.0,3,19,87,17.0,12.0,19.0,23.0,25.0,19,8,12.0,0,12.0,6.0,0.0,30,14.0,4,22,26.0,6.0,12.0,29,8,72,9.0,19.0,10.0,15.0,25.0,9.0,false
7.0,9.0,23.0,11,24.0,11.0,2.0,4,4.0,14.0,0,73,66,25.0,0.0,8.0,16.0,6.0,3,3,11.0,18,15.0,22.0,15.0,12,1.0,72,0,24.0,8.0,8.0,6,32,86,13.0,12.0,16.0,6.0,17.0,6.0,false
22.0,6.0,1.0,29,10.0,26.0,6.0,11,2.0,20.0,0,87,56,12.0,15.0,26.0,23.0,11.0,6,3,21.0,6,17.0,23.0,17.0,22,8.0,52,26,8.0,3.0,23.0,25,17,4,14.0,1.0,15.0,6.0,18.0,11.0,false
17.0,6.0,18.0,30,13.0,16.0,17.0,12,13.0,2.0,3,133,32,13.0,5.0,14.0,3.0,26.0,0,8,4.0,15,17.0,9.0,13.0,27,6.0,12,19,0.0,14.0,7.0,29,23,98,14.0,3.0,14.0,23.0,7.0,2.0,false
5.0,14.0,21.0,11,2.0,9.0,7.0,7,25.0,13.0,2,67,105,26.0,5.0,14.0,12.0,11.0,14,4,18.0,19,17.0,4.0,23.0,28,17.0,77,14,9.0,8.0,21.0,8,19,45,20.0,11.0,11.0,24.0,24.0,23.0,false
15.0,17.0,20.0,24,1.0,12.0,6.0,34,12.0,6.0,3,97,60,22.0,21.0,9.0,0.0,4.0,1,8,11.0,13,3.0,25.0,11.0,19,8.0,130,11,12.0,3.0,8.0,34,16,12,19.0,0.0,5.0,4.0,14.0,19.0,false
7.0,19.0,19.0,1,12.0,12.0,25.0,19,26.0,7.0,1,7,144,5.0,21.0,20.0,4.0,13.0,13,8,2.0,20,1.0,11.0,21.0,0,23.0,59,34,12.0,5.0,7.0,8,24,78,11.0,4.0,11.0,7.0,17.0,6.0,false
5.0,15.0,20.0,35,26.0,25.0,14.0,28,12.0,23.0,2,139,46,26.0,22.0,11.0,23.0,24.0,13,6,21.0,11,23.0,21.0,15.0,8,3.0,33,8,5.0,2.0,5.0,27,18,11,16.0,2.0,1.0,3.0,18.0,0.0,false
11.0,21.0,21.0,35,11.0,12.0,15.0,26,4.0,24.0,2,118,81,20.0,17.0,19.0,19.0,4.0,3,4,13.0,7,26.0,11.0,4.0,18,10.0,146,34,9.0,2.0,15.0,5,26,145,0.0,11.0,15.0,26.0,6.0,0.0,true
10.0,5.0,2.0,20,13.0,19.0,24.0,20,17.0,25.0,3,2,54,4.0,14.0,16.0,25.0,11.0,19,10,4.0,9,14.0,8.0,24.0,28,1.0,139,12,6.0,18.0,13.0,4,30,85,24.0,15.0,4.0,2.0,7.0,2.0,true
18.0,18.0,19.0,6,26.0,7.0,15.0,12,6.0,2.0,1,70,83,24.0,21.0,8.0,15.0,25.0,19,5,9.0,15,6.0,12.0,10.0,32,15.0,80,11,18.0,10.0,23.0,28,25,47,22.0,17.0,5.0,23.0,22.0,22.0,false
5.0,6.0,5.0,15,26.0,10.0,24.0,1,20.0,9.0,1,35,80,1.0,12.0,13.0,17.0,6.0,12,3,12.0,16,20.0,15.0,16.0,33,8.0,46,5,24.0,24.0,1.0,18,33,125,5.0,2.0,14.0,23.0,24.0,6.0,true
14.0,11.0,2.0,36,0.0,17.0,0.0,17,15.0,25.0,3,19,129,24.0,20.0,24.0,15.0,17.0,16,9,5.0,4,10.0,13.0,23.0,33,22.0,0,21,0.0,12.0,12.0,17,1,24,12.0,11.0,8.0,2.0,20.0,17.0,false
19.0,16.0,17.0,11,16.0,7.0,1.0,20,3.0,5.0,0,74,43,11.0,18.0,2.0,23.0,15.0,2,5,5.0,7,0.0,4.0,15.0,19,25.0,103,0,26.0,6.0,11.0,11,20,76,5.0,13.0,1.0,9.0,12.0,17.0,false
12.0,19.0,7.0,28,2.0,14.0,14.0,24,17.0,11.0,3,31,6,6.0,2.0,19.0,18.0,16.0,18,0,16.0,13,0.0,10.0,6.0,13,6.0,145,27,9.0,17.0,12.0,0,13,98,2.0,19.0,7.0,1.0,17.0,10.0,true
25.0,24.0,0.0,21,12.0,16.0,5.0,6,15.0,3.0,0,131,31,7.0,16.0,2.0,1.0,18.0,5,2,0.0,9,19.0,0.0,4.0,16,20.0,117,28,25.0,2.0,0.0,26,31,73,10.0,23.0,3.0,18.0,21.0,13.0,false
10.0,22.0,3.0,36,22.0,9.0,1.0,17,25.0,11.0,3,122,137,20.0,6.0,13.0,0.0,6.0,11,1,7.0,10,7.0,6.0,8.0,12,16.0,38,3,11.0,3.0,19.0,30,24,63,24.0,24.0,24.0,9.0,8.0,23.0,true
21.0,16.0,0.0,32,14.0,4.0,0.0,36,1.0,1.0,2,38,131,4.0,24.0,18.0,18.0,13.0,16,8,11.0,13,19.0,23.0,25.0,35,1.0,58,1,0.0,12.0,12.0,14,17,57,5.0,6.0,21.0,9.0,25.0,2.0,true
26.0,12.0,3.0,9,9.0,14.0,0.0,33,9.0,6.0,0,97,68,6.0,20.0,23.0,5.0,15.0,11,5,17.0,9,26.0,25.0,26.0,31,20.0,54,15,21.0,2.0,7.0,36,23,5,18.0,6.0,10.0,3.0,20.0,11.0,true
24.0,14.0,3.0,0,6.0,11.0,9.0,15,26.0,16.0,3,103,127,8.0,10.0,8.0,12.0,14.0,16,6,0.0,1,25.0,0.0,25.0,10,10.0,1,35,5.0,23.0,23.0,34,8,71,24.0,22.0,0.0,4.0,15.0,14.0,false
6.0,19.0,0.0,18,0.0,18.0,23.0,9,7.0,4.0,2,119,45,11.0,3.0,22.0,16.0,1.0,14,1,2.0,7,17.0,17.0,4.0,17,22.0,71,17,3.0,6.0,13.0,23,5,114,11.0,22.0,22.0,13.0,14.0,12.0,false
17.0,3.0,5.0,33,24.0,7.0,19.0,22,3.0,16.0,3,42,23,17.0,14.0,23.0,8.0,14.0,13,9,11.0,20,3.0,14.0,18.0,8,5.0,65,19,24.0,16.0,19.0,18,3,50,15.0,15.0,1.0,17.0,13.0,1.0,false
25.0,25.0,3.0,4,26.0,22.0,19.0,16,21.0,15.0,2,37,67,21.0,15.0,10.0,25.0,0.0,20,10,11.0,5,26.0,14.0,21.0,15,26.0,97,34,10.0,15.0,25.0,6,10,72,17.0,5.0,18.0,17.0,19.0,21.0,true
18.0,13.0,1.0,15,10.0,20.0,11.0,6,26.0,12.0,1,60,73,2.0,10.0,11.0,25.0,10.0,0,10,0.0,0,6.0,16.0,15.0,25,3.0,76,18,13.0,6.0,24.0,7,14,112,14.0,9.0,15.0,6.0,24.0,0.0,false
3.0,10.0,8.0,33,20.0,25.0,12.0,0,6.0,4.0,0,123,17,24.0,16.0,19.0,8.0,16.0,19,11,13.0,7,20.0,13.0,18.0,2,5.0,23,7,18.0,3.0,23.0,20,15,37,16.0,3.0,17.0,19.0,4.0,14.0,false
23.0,10.0,23.0,18,23.0,13.0,0.0,27,22.0,9.0,3,118,83,15.0,25.0,11.0,16.0,19.0,10,8,22.0,2,5.0,9.0,9.0,7,8.0,147,22,18.0,3.0,13.0,1,14,93,0.0,14.0,9.0,7.0,4.0,10.0,false
2.0,14.0,11.0,20,8.0,19.0,13.0,18,17.0,12.0,1,132,130,11.0,18.0,13.0,0.0,14.0,20,0,20.0,16,6.0,21.0,21.0,19,7.0,126,24,12.0,23.0,13.0,6,35,13,24.0,6.0,19.0,10.0,5.0,0.0,false
15.0,26.0,2.0,27,20.0,4.0,5.0,14,3.0,23.0,2,74,59,12.0,7.0,10.0,22.0,21.0,1,4,25.0,8,24.0,17.0,17.0,25,5.0,49,13,20.0,7.0,22.0,18,5,8,22.0,18.0,5.0,26.0,0.0,11.0,false
11.0,4.0,11.0,6,5.0,1.0,19.0,17,4.0,19.0,2,94,23,17.0,14.0,14.0,5.0,5.0,13,7,3.0,4,8.0,8.0,22.0,2,20.0,134,14,13.0,8.0,0.0,23,5,114,1.0,12.0,12.0,19.0,25.0,26.0,false
20.0,5.0,8.0,2,24.0,9.0,18.0,18,2.0,16.0,2,55,140,22.0,16.0,14.0,18.0,16.0,8,4,14.0,11,22.0,4.0,17.0,1,19.0,82,22,10.0,15.0,23.0,25,26,125,18.0,20.0,20.0,18.0,6.0,12.0,true
23.0,4.0,4.0,11,25.0,5.0,17.0,0,8.0,22.0,1,0,11,24.0,20.0,8.0,22.0,3.0,4,3,4.0,0,26.0,21.0,6.0,4,10.0,137,27,14.0,3.0,17.0,0,9,7,10.0,19.0,26.0,16.0,1.0,24.0,false
1.0,11.0,9.0,27,3.0,26.0,25.0,20,17.0,11.0,1,112,29,16.0,16.0,25.0,0.0,24.0,1,4,25.0,6,14.0,17.0,26.0,1,17.0,14,20,3.0,21.0,10.0,32,7,148,10.0,5.0,2.0,0.0,22.0,25.0,false
12.0,24.0,2.0,26,0.0,1.0,15.0,13,22.0,0.0,2,132,42,24.0,1.0,18.0,1.0,13.0,12,7,21.0,13,7.0,10.0,4.0,3,26.0,107,19,22.0,6.0,7.0,12,28,4,24.0,12.0,12.0,10.0,6.0,4.0,true
5.0,6.0,20.0,9,14.0,21.0,25.0,16,3.0,25.0,1,10,136,22.0,22.0,21.0,5.0,26.0,1,2,4.0,4,11.0,16.0,18.0,21,25.0,63,29,14.0,25.0,3.0,28,7,98,20.0,8.0,3.0,19.0,0.0,26.0,false
4.0,9.0,16.0,7,9.0,18.0,2.0,9,21.0,18.0,2,76,93,10.0,14.0,16.0,21.0,22.0,11,7,14.0,14,10.0,7.0,14.0,11,21.0,48,21,20.0,15.0,12.0,1,8,11,26.0,1.0,2.0,6.0,3.0,18.0,false
5.0,11.0,22.0,26,19.0,0.0,19.0,29,14.0,21.0,3,9,135,22.0,0.0,24.0,18.0,10.0,5,5,22.0,2,9.0,13.0,15.0,13,11.0,117,14,7.0,14.0,9.0,23,21,38,25.0,6.0,16.0,7.0,1.0,13.0,false
6.0,2.0,22.0,24,17.0,4.0,26.0,7,15.0,12.0,3,1,42,21.0,9.0,14.0,19.0,14.0,16,6,3.0,3,24.0,13.0,17.0,21,7.0,7,25,23.0,7.0,18.0,27,5,32,9.0,18.0,11.0,14.0,20.0,9.0,false
1.0,23.0,1.0,36,11.0,23.0,14.0,25,13.0,23.0,2,116,118,12.0,0.0,15.0,21.0,19.0,18,6,1.0,14,2.0,24.0,2.0,36,13.0,96,35,21.0,20.0,7.0,16,24,103,7.0,21.0,14.0,18.0,7.0,26.0,false
13.0,23.0,15.0,27,15.0,3.0,9.0,7,10.0,10.0,0,14,108,5.0,21.0,18.0,25.0,10.0,16,9,0.0,18,0.0,3.0,26.0,22,15.0,131,8,8.0,10.0,9.0,18,27,143,1.0,3.0,2.0,1.0,0.0,20.0,false
2.0,2.0,21.0,25,24.0,15.0,26.0,12,22.0,16.0,3,37,26,7.0,24.0,5.0,12.0,17.0,5,9,0.0,19,7.0,24.0,21.0,10,10.0,40,31,16.0,21.0,1.0,22,4,93,15.0,10.0,1.0,13.0,6.0,15.0,false
15.0,7.0,0.0,34,17.0,14.0,6.0,5,20.0,13.0,2,11,124,9.0,24.0,22.0,4.0,26.0,20,10,19.0,20,14.0,15.0,23.0,4,0.0,52,24,12.0,4.0,0.0,35,23,115,26.0,21.0,4.0,4.0,19.0,18.0,true
12.0,1.0,3.0,25,2.0,26.0,10.0,1,17.0,25.0,1,100,74,1.0,22.0,1.0,2.0,20.0,18,3,16.0,11,5.0,21.0,22.0,28,10.0,121,10,21.0,3.0,0.0,21,25,148,6.0,3.0,11.0,0.0,14.0,2.0,false
15.0,14.0,24.0,2,25.0,10.0,17.0,24,6.0,0.0,0,131,146,7.0,3.0,10.0,18.0,10.0,0,10,22.0,7,23.0,10.0,5.0,8,21.0,83,7,14.0,14.0,3.0,27,18,33,0.0,7.0,6.0,15.0,19.0,15.0,false
